1025.273000 329182.300000 426717.440000 4 12
1084.944000 329182.300000 421353.160000 4 10
1215.134000 329182.300000 411477.950000 4 8
1640.420000 329182.300000 390142.400000 4 6
2079.881000 390142.400000 438206.660000 6 50
2082.469000 390142.400000 438146.920000 6 48
2085.411000 390142.400000 438079.220000 6 46
2088.772000 390142.400000 438002.080000 6 44
2092.639000 390142.400000 437913.660000 6 42
2097.117000 390142.400000 437811.660000 6 40
2102.346000 390142.400000 437693.120000 6 38
2108.503000 390142.400000 437554.280000 6 36
2115.825000 390142.400000 437390.230000 6 34
2124.629000 390142.400000 437194.470000 6 32
2135.350000 390142.400000 436958.260000 6 30
2148.598000 390142.400000 436669.650000 6 28
2165.248000 390142.400000 436311.900000 6 26
2186.604000 390142.400000 435861.030000 6 24
2214.671000 390142.400000 435281.690000 6 22
2252.689000 390142.400000 434519.980000 6 20
2306.195000 390142.400000 433490.480000 6 18
2385.404000 390142.400000 432051.210000 6 16
2511.205000 390142.400000 429951.920000 6 14
2733.297000 390142.400000 426717.440000 6 12
3203.100000 390142.400000 421353.160000 6 10
3740.224000 411477.950000 438206.660000 8 50
3748.602000 411477.950000 438146.920000 8 48
3758.143000 411477.950000 438079.220000 8 46
3769.072000 411477.950000 438002.080000 8 44
3781.679000 411477.950000 437913.660000 8 42
3796.329000 411477.950000 437811.660000 8 40
3813.495000 411477.950000 437693.120000 8 38
3833.800000 411477.950000 437554.280000 8 36
3858.072000 411477.950000 437390.230000 8 34
3887.442000 411477.950000 437194.470000 8 32
3923.481000 411477.950000 436958.260000 8 30
3968.432000 411477.950000 436669.650000 8 28
4025.601000 411477.950000 436311.900000 8 26
4100.041000 411477.950000 435861.030000 8 24
4199.832000 411477.950000 435281.690000 8 22
4338.671000 411477.950000 434519.980000 8 20
4541.591000 411477.950000 433490.480000 8 18
4685.710000 390142.400000 411477.950000 6 8
4859.319000 411477.950000 432051.210000 8 16
5411.520000 411477.950000 429951.920000 8 14
5931.831000 421353.160000 438206.660000 10 50
5952.931000 421353.160000 438146.920000 10 48
5977.026000 421353.160000 438079.220000 10 46
6004.719000 421353.160000 438002.080000 10 44
6036.779000 421353.160000 437913.660000 10 42
6074.196000 421353.160000 437811.660000 10 40
6118.261000 421353.160000 437693.120000 10 38
6170.693000 421353.160000 437554.280000 10 36
6233.817000 421353.160000 437390.230000 10 34
6310.854000 421353.160000 437194.470000 10 32
6406.380000 421353.160000 436958.260000 10 30
6527.099000 421353.160000 436669.650000 10 28
6560.100000 411477.950000 426717.440000 8 12
6683.201000 421353.160000 436311.900000 10 26
6890.899000 421353.160000 435861.030000 10 24
7177.523000 421353.160000 435281.690000 10 22
7592.754000 421353.160000 434519.980000 10 20
8236.780000 421353.160000 433490.480000 10 18
8701.406000 426717.440000 438206.660000 12 50
8746.885000 426717.440000 438146.920000 12 48
8799.003000 426717.440000 438079.220000 12 46
8859.150000 426717.440000 438002.080000 12 44
8929.112000 426717.440000 437913.660000 12 42
9011.215000 426717.440000 437811.660000 12 40
9108.536000 426717.440000 437693.120000 12 38
9225.232000 426717.440000 437554.280000 12 36
9344.940000 421353.160000 432051.210000 10 16
9367.034000 426717.440000 437390.230000 12 34
9542.059000 426717.440000 437194.470000 12 32
9762.151000 426717.440000 436958.260000 12 30
10045.254000 426717.440000 436669.650000 12 28
10123.610000 411477.950000 421353.160000 8 10
10419.814000 426717.440000 436311.900000 12 26
10933.612000 426717.440000 435861.030000 12 24
11626.420000 421353.160000 429951.920000 10 14
11673.240000 426717.440000 435281.690000 12 22
12110.917000 429951.920000 438206.660000 14 50
12199.200000 429951.920000 438146.920000 14 48
12300.816000 429951.920000 438079.220000 14 46
12418.685000 429951.920000 438002.080000 14 44
12556.599000 429951.920000 437913.660000 14 42
12719.569000 429951.920000 437811.660000 14 40
12812.830000 426717.440000 434519.980000 12 20
12914.337000 429951.920000 437693.120000 14 38
13150.184000 429951.920000 437554.280000 14 36
13440.213000 429951.920000 437390.230000 14 34
13803.499000 429951.920000 437194.470000 14 32
14268.865000 429951.920000 436958.260000 14 30
14760.390000 426717.440000 433490.480000 12 18
14881.898000 429951.920000 436669.650000 14 28
15719.010000 429951.920000 436311.900000 14 26
16241.319000 432051.210000 438206.660000 16 50
16400.484000 432051.210000 438146.920000 16 48
16584.671000 432051.210000 438079.220000 16 46
16799.649000 432051.210000 438002.080000 16 44
16918.370000 429951.920000 435861.030000 14 24
17053.023000 432051.210000 437913.660000 16 42
17355.010000 432051.210000 437811.660000 16 40
17719.641000 432051.210000 437693.120000 16 38
18166.691000 432051.210000 437554.280000 16 36
18636.780000 421353.160000 426717.440000 10 12
18724.900000 432051.210000 437390.230000 16 34
18743.350000 426717.440000 432051.210000 12 16
18757.400000 429951.920000 435281.690000 14 22
19437.613000 432051.210000 437194.470000 16 32
20373.280000 432051.210000 436958.260000 16 30
21197.800000 433490.480000 438206.660000 18 50
21469.749000 433490.480000 438146.920000 18 48
21646.430000 432051.210000 436669.650000 16 28
21786.494000 433490.480000 438079.220000 18 46
21885.150000 429951.920000 434519.980000 14 20
22158.992000 433490.480000 438002.080000 18 44
22601.943000 433490.480000 437913.660000 18 42
23135.506000 433490.480000 437811.660000 18 40
23463.980000 432051.210000 436311.900000 16 26
23788.052000 433490.480000 437693.120000 18 38
24600.756000 433490.480000 437554.280000 18 36
25635.640000 433490.480000 437390.230000 18 34
26240.780000 432051.210000 435861.030000 16 24
26990.550000 433490.480000 437194.470000 18 32
27117.256000 434519.980000 438206.660000 20 50
27563.893000 434519.980000 438146.920000 20 48
28088.168000 434519.980000 438079.220000 20 46
28252.370000 429951.920000 433490.480000 14 18
28710.395000 434519.980000 438002.080000 20 44
28829.010000 433490.480000 436958.260000 18 30
29458.406000 434519.980000 437913.660000 20 42
30371.328000 434519.980000 437811.660000 20 40
30908.500000 426717.440000 429951.920000 12 14
30946.740000 432051.210000 435281.690000 16 22
31446.190000 433490.480000 436669.650000 18 28
31505.890000 434519.980000 437693.120000 20 38
32947.470000 434519.980000 437554.280000 20 36
34179.063000 435281.690000 438206.660000 22 50
34830.610000 434519.980000 437390.230000 20 34
34891.670000 435281.690000 438146.920000 22 48
35433.480000 433490.480000 436311.900000 18 26
35736.020000 435281.690000 438079.220000 22 46
36749.329000 435281.690000 438002.080000 22 44
37380.100000 434519.980000 437194.470000 20 32
37983.880000 435281.690000 437913.660000 22 42
39515.410000 435281.690000 437811.660000 22 40
40495.050000 432051.210000 434519.980000 16 20
41001.300000 434519.980000 436958.260000 20 30
41457.840000 435281.690000 437693.120000 22 38
42172.740000 433490.480000 435861.030000 18 24
42620.932000 435861.030000 438206.660000 24 50
43734.759000 435861.030000 438146.920000 24 48
43990.580000 435281.690000 437554.280000 22 36
45069.520000 435861.030000 438079.220000 24 46
46506.110000 434519.980000 436669.650000 20 28
46693.290000 435861.030000 438002.080000 24 44
47413.200000 435281.690000 437390.230000 22 34
47622.090000 429951.920000 432051.210000 14 16
48704.620000 435861.030000 437913.660000 24 42
51251.670000 435861.030000 437811.660000 24 40
52265.720000 435281.690000 437194.470000 22 32
52762.770000 436311.900000 438206.660000 26 50
54480.420000 436311.900000 438146.920000 26 48
54567.680000 435861.030000 437693.120000 24 38
55790.830000 434519.980000 436311.900000 20 26
55812.990000 433490.480000 435281.690000 18 22
56567.310000 436311.900000 438079.220000 26 46
59041.930000 435861.030000 437554.280000 24 36
59148.970000 436311.900000 438002.080000 26 44
59629.330000 435281.690000 436958.260000 22 30
62414.010000 436311.900000 437913.660000 26 42
65043.610000 436669.650000 438206.660000 28 50
65375.940000 435861.030000 437390.230000 24 34
66659.250000 436311.900000 437811.660000 26 40
67673.830000 436669.650000 438146.920000 28 48
69460.900000 432051.210000 433490.480000 16 18
70924.020000 436669.650000 438079.220000 28 46
72028.710000 435281.690000 436669.650000 22 28
72379.970000 436311.900000 437693.120000 26 38
74547.840000 434519.980000 435861.030000 20 24
74973.890000 435861.030000 437194.470000 24 32
75029.970000 436669.650000 438002.080000 28 44
80080.810000 436958.260000 438206.660000 30 50
80362.680000 436669.650000 437913.660000 28 42
80468.470000 436311.900000 437554.280000 26 36
84105.390000 436958.260000 438146.920000 30 48
87541.050000 436669.650000 437811.660000 28 40
89184.740000 436958.260000 438079.220000 30 46
91114.110000 435861.030000 436958.260000 24 30
92710.530000 436311.900000 437390.230000 26 34
95775.420000 436958.260000 438002.080000 30 44
97041.240000 435281.690000 436311.900000 22 26
97108.280000 433490.480000 434519.980000 18 20
97679.900000 436669.650000 437693.120000 28 38
98768.770000 437194.470000 438206.660000 32 50
104638.940000 436958.260000 437913.660000 30 42
104963.550000 437194.470000 438146.920000 32 48
112994.950000 437194.470000 438079.220000 32 46
113010.040000 436669.650000 437554.280000 28 36
113274.780000 436311.900000 437194.470000 26 32
117146.800000 436958.260000 437811.660000 30 40
122451.670000 437390.230000 438206.660000 34 50
123634.850000 435861.030000 436669.650000 24 28
123787.430000 437194.470000 438002.080000 32 44
131247.570000 434519.980000 435281.690000 20 22
132118.780000 437390.230000 438146.920000 34 48
136043.190000 436958.260000 437693.120000 30 38
138738.470000 436669.650000 437390.230000 28 34
139005.790000 437194.470000 437913.660000 32 42
145100.330000 437390.230000 438079.220000 34 46
153244.440000 437554.280000 438206.660000 36 50
154670.340000 436311.900000 436958.260000 26 30
161980.810000 437194.470000 437811.660000 32 40
163393.490000 437390.230000 438002.080000 34 44
167732.940000 436958.260000 437554.280000 30 36
168691.480000 437554.280000 438146.920000 36 48
172562.130000 435281.690000 435861.030000 22 24
190446.520000 437554.280000 438079.220000 36 46
190489.370000 436669.650000 437194.470000 28 32
190993.690000 437390.230000 437913.660000 34 42
194674.720000 437693.120000 438206.660000 38 50
200485.970000 437194.470000 437693.120000 32 38
220301.520000 437693.120000 438146.920000 38 48
221735.310000 435861.030000 436311.900000 24 26
223252.650000 437554.280000 438002.080000 36 44
231433.620000 436958.260000 437390.230000 30 34
237225.330000 437390.230000 437811.660000 34 40
253095.150000 437811.660000 438206.660000 40 50
258928.520000 437693.120000 438079.220000 38 46
277844.760000 437194.470000 437554.280000 32 36
278178.780000 437554.280000 437913.660000 36 42
279450.470000 436311.900000 436669.650000 26 28
298192.110000 437811.660000 438146.920000 40 48
